,ARS,지하철역
1253,4671,왕십리(성동구청)
1254,4672,신금호
1255,4674,신금호
1256,4675,신금호
1257,4677,신금호
1258,4679,행당
1259,4680,신금호
1260,4684,신금호
1261,4685,행당
1262,4686,행당
1263,4691,신금호
1264,4696,행당
1265,4697,금호
1266,4698,행당
1267,4699,행당
1268,4700,금호
1269,4701,행당
1270,4702,행당
1271,4706,옥수
1272,4721,행당
1273,4722,행당
1274,4723,행당
1275,4724,행당
1276,4739,행당
1277,4740,행당
1278,4741,신금호
1279,4742,행당
1280,4743,행당
1281,4744,행당
1282,4745,행당
1283,4746,행당
1284,4748,행당
1285,4749,신금호
1286,4750,금호
1287,4751,금호
1288,4753,왕십리(성동구청)
1289,4754,금호
1290,4755,금호
1291,4756,금호
1292,4757,금호
1293,4758,금호
1294,4759,금호
1295,4760,금호
1296,4761,금호
1297,4762,금호
1298,4763,금호
1299,4764,금호
1300,4765,금호
1301,4766,금호
1302,4767,금호
1303,4770,신금호
1304,4771,신금호
1305,4772,신금호
1306,4773,신금호
1307,4774,신금호
1308,4775,신금호
1309,4776,금호
1310,4780,행당
1311,4781,왕십리(성동구청)
1312,4782,옥수
1313,4783,옥수
1314,4784,옥수
1315,4785,금호
1316,4786,금호
1317,4787,금호
1318,4788,금호
1319,4789,금호
1320,4790,신금호
1321,4791,신금호
1322,4792,행당
1323,4793,행당
1324,4794,행당
1325,4795,행당
1326,4799,금호
1327,4800,금호
1328,4801,옥수
1329,4802,옥수
1330,4803,옥수
1331,4804,옥수
1332,4805,옥수
1333,4806,금호
1334,4807,마장
1335,4808,왕십리(성동구청)
1336,4809,왕십리(성동구청)
1337,4811,신금호
1338,4812,신금호
1339,4814,신금호
1340,4815,신금호
1341,4816,신금호
1342,4817,신금호
1343,4818,신금호
1344,4819,신금호
1345,4820,신금호
1346,4821,행당
1347,4822,행당
1348,4823,행당
1349,4824,왕십리(성동구청)
1350,4825,왕십리(성동구청)
1351,4826,마장
1352,4827,신금호
1353,4828,신금호
1354,4829,상왕십리
1355,4830,상왕십리
1356,4831,상왕십리
1357,4832,상왕십리
1358,4833,상왕십리
1359,4834,신설동
1360,4836,신답
1361,4837,신답
1362,4839,마장
1363,4840,신답
1364,4842,신답
1365,4843,금호
1366,4844,상왕십리
1367,4845,행당
1368,4846,신금호
1369,4847,옥수
1370,4848,옥수
1371,4849,뚝섬
1372,4850,뚝섬
1373,4851,뚝섬
1374,4852,성수
1375,4854,성수
1376,4855,성수
1377,4856,성수
1378,4857,성수
1379,4858,성수
1380,4859,성수
1381,4860,성수
1382,4861,성수
1383,4862,성수
1384,4863,성수
1385,4864,성수
1386,4865,성수
1387,4866,뚝섬
1388,4867,뚝섬
1389,4868,뚝섬
1390,4871,뚝섬
1391,4872,옥수
1392,4873,뚝섬
1393,4874,금호
1394,4875,금호
1395,4876,마장
1396,4877,마장
1397,4878,옥수
1398,4879,신금호
1399,4883,상왕십리
1400,4884,상왕십리
1401,4885,상왕십리
1402,4886,상왕십리
1403,4887,행당
1404,4888,행당
1405,4889,행당
1406,4890,한양대
1407,4891,한양대
1408,4892,한양대
1409,4893,한양대
1410,4894,한양대
1411,4895,한양대
1412,4900,뚝섬
1413,4901,성수
1414,4902,한양대
1415,5001,군자(능동)
1416,5002,군자(능동)
1417,5003,군자(능동)
1418,5004,군자(능동)
1419,5005,아차산(어린이대공원후문)
1420,5006,아차산(어린이대공원후문)
1421,5007,아차산(어린이대공원후문)
1422,5008,아차산(어린이대공원후문)
1423,5009,아차산(어린이대공원후문)
1424,5010,아차산(어린이대공원후문)
1425,5011,광나루(장신대)
1426,5012,광나루(장신대)
1427,5101,군자(능동)
1428,5102,군자(능동)
1429,5103,군자(능동)
1430,5104,군자(능동)
1431,5105,군자(능동)
1432,5106,군자(능동)
1433,5107,중곡
1434,5108,중곡
1435,5109,중곡
1436,5111,중곡
1437,5112,군자(능동)
1438,5113,군자(능동)
1439,5114,중곡
1440,5115,중곡
1441,5116,중곡
1442,5117,아차산(어린이대공원후문)
1443,5118,아차산(어린이대공원후문)
1444,5119,중곡
1445,5120,중곡
1446,5121,중곡
1447,5122,중곡
1448,5123,중곡
1449,5124,중곡
1450,5125,중곡
1451,5126,중곡
1452,5127,중곡
1453,5128,중곡
1454,5129,용마산
1455,5130,용마산
1456,5131,중곡
1457,5132,중곡
1458,5133,중곡
1459,5134,중곡
1460,5135,중곡
1461,5136,중곡
1462,5137,중곡
1463,5138,아차산(어린이대공원후문)
1464,5139,아차산(어린이대공원후문)
1465,5140,군자(능동)
1466,5141,군자(능동)
1467,5142,어린이대공원(세종대)
1468,5143,어린이대공원(세종대)
1469,5144,구의(광진구청)
1470,5145,구의(광진구청)
1471,5146,구의(광진구청)
1472,5147,구의(광진구청)
1473,5148,구의(광진구청)
1474,5149,구의(광진구청)
1475,5150,구의(광진구청)
1476,5151,아차산(어린이대공원후문)
1477,5152,아차산(어린이대공원후문)
1478,5153,구의(광진구청)
1479,5154,구의(광진구청)
1480,5155,구의(광진구청)
1481,5156,강변(동서울터미널)
1482,5157,강변(동서울터미널)
1483,5158,구의(광진구청)
1484,5161,강변(동서울터미널)
1485,5162,강변(동서울터미널)
1486,5163,강변(동서울터미널)
1487,5164,구의(광진구청)
1488,5165,구의(광진구청)
1489,5166,광나루(장신대)
1490,5167,광나루(장신대)
1491,5168,광나루(장신대)
1492,5169,광나루(장신대)
1493,5172,광나루(장신대)
1494,5173,광나루(장신대)
1495,5174,광나루(장신대)
1496,5175,구의(광진구청)
1497,5176,구의(광진구청)
1498,5177,구의(광진구청)
1499,5178,구의(광진구청)
1500,5179,구의(광진구청)
1501,5180,건대입구
1502,5183,뚝섬유원지
1503,5185,구의(광진구청)
1504,5187,구의(광진구청)
1505,5188,구의(광진구청)
1506,5189,뚝섬유원지
1507,5190,뚝섬유원지
1508,5191,구의(광진구청)
1509,5192,구의(광진구청)
1510,5193,구의(광진구청)
1511,5194,구의(광진구청)
1512,5199,구의(광진구청)
1513,5200,뚝섬유원지
1514,5201,뚝섬유원지
1515,5202,뚝섬유원지
1516,5203,뚝섬유원지
1517,5204,건대입구
1518,5205,건대입구
1519,5209,뚝섬유원지
1520,5210,뚝섬유원지
1521,5211,뚝섬유원지
1522,5212,뚝섬유원지
1523,5213,뚝섬유원지
1524,5214,건대입구
1525,5215,뚝섬유원지
1526,5216,건대입구
1527,5217,건대입구
1528,5218,건대입구
1529,5219,뚝섬유원지
1530,5220,뚝섬유원지
1531,5221,뚝섬유원지
1532,5222,뚝섬유원지
1533,5223,뚝섬유원지
1534,5224,건대입구
1535,5225,어린이대공원(세종대)
1536,5226,어린이대공원(세종대)
1537,5227,어린이대공원(세종대)
1538,5228,어린이대공원(세종대)
1539,5229,건대입구
1540,5230,건대입구
1541,5231,어린이대공원(세종대)
1542,5232,건대입구
1543,5233,어린이대공원(세종대)
1544,5234,어린이대공원(세종대)
1545,5235,어린이대공원(세종대)
1546,5236,군자(능동)
1547,5237,군자(능동)
1548,5238,군자(능동)
1549,5239,군자(능동)
1550,5240,군자(능동)
1551,5241,군자(능동)
1552,5242,군자(능동)
1553,5243,어린이대공원(세종대)
1554,5244,군자(능동)
1555,5245,어린이대공원(세종대)
1556,5246,어린이대공원(세종대)
1557,5247,어린이대공원(세종대)
1558,5248,어린이대공원(세종대)
1559,5249,어린이대공원(세종대)
1560,5250,어린이대공원(세종대)
1561,5251,어린이대공원(세종대)
1562,5252,군자(능동)
1563,5253,군자(능동)
1564,5254,군자(능동)
1565,5255,군자(능동)
1566,5258,아차산(어린이대공원후문)
1567,5260,아차산(어린이대공원후문)
1568,5261,뚝섬유원지
1569,5262,중곡
1570,5263,건대입구
1571,5265,광나루(장신대)
1572,5266,강변(동서울터미널)
1573,5267,강변(동서울터미널)
1574,5268,중곡
1575,5269,중곡
1576,5270,중곡
1577,5271,중곡
1578,5500,아차산(어린이대공원후문)
1579,5501,중곡
1580,5502,중곡
1581,5503,중곡
1582,5504,광나루(장신대)
1583,5505,아차산(어린이대공원후문)
1584,5506,아차산(어린이대공원후문)
1585,5507,중곡
1586,5508,아차산(어린이대공원후문)
1587,5509,광나루(장신대)
1588,5510,아차산(어린이대공원후문)
1589,5511,중곡
1590,5512,중곡
1591,5513,아차산(어린이대공원후문)
1592,5514,광나루(장신대)
1593,5515,아차산(어린이대공원후문)
1594,5517,아차산(어린이대공원후문)
1595,5518,아차산(어린이대공원후문)
1596,5519,광나루(장신대)
1597,5522,아차산(어린이대공원후문)
1598,5523,아차산(어린이대공원후문)
1599,5527,아차산(어린이대공원후문)
1600,5528,광나루(장신대)
1601,5531,아차산(어린이대공원후문)
1602,5533,광나루(장신대)
1603,5535,중곡
1604,5536,아차산(어린이대공원후문)
1605,5537,아차산(어린이대공원후문)
1606,5539,건대입구
1607,5540,중곡
1608,5541,아차산(어린이대공원후문)
1609,5542,군자(능동)
1610,5543,강변(동서울터미널)
1611,5544,뚝섬유원지
1612,5545,아차산(어린이대공원후문)
1613,5547,강변(동서울터미널)
1614,5549,아차산(어린이대공원후문)
1615,5550,구의(광진구청)
1616,5551,뚝섬유원지
1617,5553,아차산(어린이대공원후문)
1618,5554,아차산(어린이대공원후문)
1619,5555,구의(광진구청)
1620,5556,건대입구
1621,5558,아차산(어린이대공원후문)
1622,5559,아차산(어린이대공원후문)
1623,5560,구의(광진구청)
1624,5561,건대입구
1625,5562,구의(광진구청)
1626,5563,아차산(어린이대공원후문)
1627,5564,아차산(어린이대공원후문)
1628,5565,구의(광진구청)
1629,5566,건대입구
1630,5569,아차산(어린이대공원후문)
1631,5571,건대입구
1632,5572,구의(광진구청)
1633,5573,구의(광진구청)
1634,5574,아차산(어린이대공원후문)
1635,5576,구의(광진구청)
1636,5578,광나루(장신대)
1637,5579,강변(동서울터미널)
1638,5580,구의(광진구청)
1639,5581,광나루(장신대)
1640,5582,강변(동서울터미널)
1641,5584,광나루(장신대)
1642,5585,강변(동서울터미널)
1643,5587,광나루(장신대)
1644,5588,구의(광진구청)
1645,5589,구의(광진구청)
1646,5591,광나루(장신대)
1647,5594,구의(광진구청)
1648,5595,광나루(장신대)
1649,5596,구의(광진구청)
1650,5597,광나루(장신대)
1651,5599,구의(광진구청)
1652,5600,광나루(장신대)
1653,5665,뚝섬유원지
1654,5666,뚝섬유원지
1655,5668,구의(광진구청)
1656,5670,광나루(장신대)
1657,5671,구의(광진구청)
1658,5672,아차산(어린이대공원후문)
1659,5677,뚝섬유원지
1660,5678,아차산(어린이대공원후문)
1661,5679,구의(광진구청)
1662,5680,건대입구
1663,5687,용마산
1664,5690,중곡
1665,5694,건대입구
1666,5695,건대입구
1667,5696,건대입구
1668,5697,건대입구
1669,5698,어린이대공원(세종대)
1670,5699,어린이대공원(세종대)
1671,5700,군자(능동)
1672,5701,군자(능동)
1673,5709,아차산(어린이대공원후문)
1674,5710,구의(광진구청)
1675,5713,아차산(어린이대공원후문)
1676,5714,구의(광진구청)
1677,5716,아차산(어린이대공원후문)
1678,5717,아차산(어린이대공원후문)
1679,5718,구의(광진구청)
1680,5720,아차산(어린이대공원후문)
1681,5721,강변(동서울터미널)
1682,5723,아차산(어린이대공원후문)
1683,5724,강변(동서울터미널)
1684,5726,중곡
1685,5727,아차산(어린이대공원후문)
1686,5728,광나루(장신대)
1687,5731,아차산(어린이대공원후문)
1688,5732,광나루(장신대)
1689,5733,뚝섬유원지
1690,5735,아차산(어린이대공원후문)
1691,5737,중곡
1692,5738,광나루(장신대)
1693,5739,중곡
1694,5740,광나루(장신대)
1695,5741,중곡
1696,5742,광나루(장신대)
1697,5744,광나루(장신대)
1698,5745,광나루(장신대)
1699,5752,아차산(어린이대공원후문)
1700,5755,중곡
1701,5900,뚝섬유원지
1702,5901,건대입구
1703,5990,구의(광진구청)
1704,5991,군자(능동)
1705,5992,광나루(장신대)
1706,5993,광나루(장신대)
1707,5999,강변(동서울터미널)
1708,6001,답십리
1709,6002,장한평
1710,6003,장한평
1711,6004,신답
1712,6005,신답
1713,6006,용두(동대문구청)
1714,6007,신설동
1715,6008,신설동
1716,6009,중화
1717,6010,중화
1718,6011,청량리(서울시립대입구)
1719,6012,청량리(서울시립대입구)
1720,6013,청량리(서울시립대입구)
1721,6014,청량리(서울시립대입구)
1722,6015,청량리(서울시립대입구)
1723,6016,청량리(서울시립대입구)
1724,6017,용두(동대문구청)
1725,6018,청량리(서울시립대입구)
1726,6019,청량리(서울시립대입구)
1727,6020,청량리(서울시립대입구)
1728,6021,청량리(서울시립대입구)
1729,6022,제기동
1730,6023,제기동
1731,6024,제기동
1732,6025,신설동
1733,6026,신설동
1734,6027,신설동
1735,6028,신설동
1736,6101,신설동
1737,6102,신설동
1738,6103,신설동
1739,6104,신설동
1740,6105,제기동
1741,6106,제기동
1742,6107,신설동
1743,6112,청량리(서울시립대입구)
1744,6113,청량리(서울시립대입구)
1745,6114,청량리(서울시립대입구)
1746,6115,청량리(서울시립대입구)
1747,6117,청량리(서울시립대입구)
1748,6118,청량리(서울시립대입구)
1749,6121,중화
1750,6122,청량리(서울시립대입구)
1751,6123,청량리(서울시립대입구)
1752,6124,상월곡(한국과학기술연구원)
1753,6125,상월곡(한국과학기술연구원)
1754,6126,상월곡(한국과학기술연구원)
1755,6127,상월곡(한국과학기술연구원)
1756,6128,돌곶이
1757,6129,돌곶이
1758,6130,돌곶이
1759,6131,돌곶이
1760,6132,중화
1761,6133,중화
1762,6134,중화
1763,6135,중화
1764,6136,면목
1765,6137,상봉(시외버스터미널)
1766,6140,면목
1767,6141,면목
1768,6142,사가정
1769,6143,사가정
1770,6144,용마산
1771,6145,용마산
1772,6146,용마산
1773,6147,장한평
1774,6148,장한평
1775,6149,장한평
1776,6150,장한평
1777,6151,장한평
1778,6152,장한평
1779,6153,장한평
1780,6154,장한평
1781,6155,장한평
1782,6156,장한평
1783,6157,장한평
1784,6158,답십리
1785,6159,신답
1786,6160,용두(동대문구청)
1787,6161,용두(동대문구청)
1788,6162,신설동
1789,6163,신설동
1790,6164,용두(동대문구청)
1791,6165,용두(동대문구청)
1792,6166,용두(동대문구청)
1793,6167,제기동
1794,6168,제기동
1795,6169,제기동
1796,6170,고려대(종암)
1797,6171,고려대(종암)
1798,6172,고려대(종암)
1799,6173,고려대(종암)
1800,6174,고려대(종암)
1801,6175,고려대(종암)
1802,6176,안암(고대병원앞)
1803,6177,안암(고대병원앞)
1804,6178,신설동
1805,6179,안암(고대병원앞)
1806,6180,신설동
1807,6181,신설동
1808,6182,신설동
1809,6183,신설동
1810,6184,신설동
1811,6185,신설동
1812,6186,청량리(서울시립대입구)
1813,6187,청량리(서울시립대입구)
1814,6188,청량리(서울시립대입구)
1815,6189,청량리(서울시립대입구)
1816,6190,청량리(서울시립대입구)
1817,6191,청량리(서울시립대입구)
1818,6192,청량리(서울시립대입구)
1819,6193,청량리(서울시립대입구)
1820,6194,답십리
1821,6195,답십리
1822,6196,답십리
1823,6197,답십리
1824,6198,답십리
1825,6199,답십리
1826,6200,답십리
1827,6201,답십리
1828,6202,신답
1829,6203,신답
1830,6204,신답
1831,6205,신답
1832,6206,청량리(서울시립대입구)
1833,6207,청량리(서울시립대입구)
1834,6208,청량리(서울시립대입구)
1835,6209,청량리(서울시립대입구)
1836,6210,용마산
1837,6211,용마산
1838,6212,용마산
1839,6213,용마산
1840,6214,사가정
1841,6215,사가정
1842,6216,청량리(서울시립대입구)
1843,6217,청량리(서울시립대입구)
1844,6218,청량리(서울시립대입구)
1845,6219,청량리(서울시립대입구)
1846,6220,신답
1847,6221,신답
1848,6222,답십리
1849,6223,답십리
1850,6224,답십리
1851,6225,답십리
1852,6226,답십리
1853,6227,답십리
1854,6228,답십리
1855,6229,장한평
1856,6230,장한평
1857,6231,장한평
1858,6232,장한평
1859,6233,장한평
1860,6234,용마산
1861,6235,용마산
1862,6236,용마산
1863,6237,용마산
1864,6238,용마산
1865,6239,용마산
1866,6240,용마산
1867,6241,용마산
1868,6242,용마산
1869,6243,중곡
1870,6244,중곡
1871,6245,장한평
1872,6246,장한평
1873,6247,장한평
1874,6248,장한평
1875,6249,장한평
1876,6250,장한평
1877,6251,장한평
1878,6252,장한평
1879,6253,중화
1880,6254,중화
1881,6255,중화
1882,6256,중화
1883,6257,중화
1884,6258,용마산
1885,6259,용마산
1886,6260,용마산
1887,6261,중곡
1888,6262,중곡
1889,6263,군자(능동)
1890,6264,중곡
1891,6265,중곡
1892,6266,중곡
1893,6267,중곡
1894,6268,장한평
1895,6269,청량리(서울시립대입구)
1896,6270,청량리(서울시립대입구)
1897,6271,청량리(서울시립대입구)
1898,6272,고려대(종암)
1899,6273,고려대(종암)
1900,6274,고려대(종암)
