,표준버스정류장ID,지하철역
9349,121000096,강남
9350,121000097,강남
9351,121000098,잠원
9352,121000099,신사
9353,121000100,신사
9354,121000101,신사
9355,121000102,신사
9356,121000103,잠원
9357,121000104,신사
9358,121000105,잠원
9359,121000106,잠원
9360,121000107,논현
9361,121000109,신사
9362,121000110,신사
9363,121000114,논현
9364,121000115,논현
9365,121000116,논현
9366,121000117,논현
9367,121000118,논현
9368,121000119,반포
9369,121000120,반포
9370,121000121,교대(법원·검찰청)
9371,121000123,반포
9372,121000127,동작(현충원)
9373,121000128,잠원
9374,121000129,잠원
9375,121000130,잠원
9376,121000131,반포
9377,121000132,반포
9378,121000135,반포
9379,121000136,고속터미널
9380,121000137,고속터미널
9381,121000138,고속터미널
9382,121000139,고속터미널
9383,121000141,내방
9384,121000142,고속터미널
9385,121000143,고속터미널
9386,121000144,고속터미널
9387,121000145,동작(현충원)
9388,121000146,내방
9389,121000147,내방
9390,121000148,내방
9391,121000149,동작(현충원)
9392,121900003,동작(현충원)
9393,121000152,방배
9394,121000153,방배
9395,121000154,내방
9396,121000155,내방
9397,121000156,방배
9398,121000157,방배
9399,121000158,사당
9400,121000159,방배
9401,121000160,방배
9402,121000161,방배
9403,121000162,내방
9404,121000165,사당
9405,121000166,사당
9406,121000168,방배
9407,121000169,방배
9408,121000170,방배
9409,121000171,방배
9410,121000172,방배
9411,121000173,방배
9412,121000174,방배
9413,121000175,방배
9414,121000176,사당
9415,121000177,방배
9416,121000178,방배
9417,121000179,방배
9418,121900001,방배
9419,121000181,사당
9420,121000182,사당
9421,121000183,방배
9422,121000184,방배
9423,121000185,방배
9424,121000186,방배
9425,121000187,총신대입구(이수)
9426,121000188,내방
9427,121900008,남부터미널(예술의전당)
9428,121000192,내방
9429,121000193,내방
9430,121000194,양재(서초구청)
9431,121000195,매봉
9432,121000196,양재(서초구청)
9433,121000197,양재(서초구청)
9434,121000198,양재(서초구청)
9435,121000199,양재(서초구청)
9436,121000200,양재(서초구청)
9437,121000201,양재(서초구청)
9438,121000202,양재(서초구청)
9439,121000203,양재(서초구청)
9440,121000204,양재(서초구청)
9441,121000205,양재(서초구청)
9442,121000206,양재(서초구청)
9443,121000207,양재(서초구청)
9444,121000208,양재(서초구청)
9445,121000209,남태령
9446,121000210,남태령
9447,121000211,남태령
9448,121000212,남태령
9449,121000213,양재(서초구청)
9450,121000214,양재(서초구청)
9451,121000215,양재(서초구청)
9452,121000216,양재(서초구청)
9453,121000217,양재(서초구청)
9454,121000218,양재(서초구청)
9455,121000219,양재(서초구청)
9456,121000220,양재(서초구청)
9457,121000221,양재(서초구청)
9458,121000222,양재(서초구청)
9459,121000223,양재(서초구청)
9460,121000224,양재(서초구청)
9461,121000225,양재(서초구청)
9462,121000226,양재(서초구청)
9463,121000227,매봉
9464,121000228,매봉
9465,121000229,매봉
9466,121000230,매봉
9467,121000231,매봉
9468,121000232,양재(서초구청)
9469,121000233,양재(서초구청)
9470,121000234,양재(서초구청)
9471,121000235,양재(서초구청)
9472,121000236,매봉
9473,121000237,매봉
9474,121000238,매봉
9475,121000239,매봉
9476,121000240,매봉
9477,121000241,매봉
9478,121000242,매봉
9479,121000243,매봉
9480,121000244,일원
9481,121000245,일원
9482,121000246,모란
9483,121000247,모란
9484,121000248,모란
9485,121000249,매봉
9486,121000250,매봉
9487,121000251,매봉
9488,121000252,매봉
9489,121000253,일원
9490,121000254,일원
9491,121000255,일원
9492,121000256,일원
9493,121000257,일원
9494,121000258,일원
9495,121000259,일원
9496,121000260,일원
9497,121000261,일원
9498,121900004,내방
9499,121000262,강남
9500,121000263,방배
9501,121900005,일원
9502,121900006,내방
9503,121900007,교대(법원·검찰청)
9504,121000985,남태령
9505,121000271,강남
9506,121000273,매봉
9507,121000274,매봉
9508,121000275,매봉
9509,121000276,매봉
9510,121000278,일원
9511,121000279,일원
9512,121000280,일원
9513,121900009,사당
9514,121900010,총신대입구(이수)
9515,121900255,총신대입구(이수)
9516,121000289,매봉
9517,121000290,남부터미널(예술의전당)
9518,121900333,매봉
9519,121000294,양재(서초구청)
9520,121000297,남부터미널(예술의전당)
9521,121000299,양재(서초구청)
9522,121000300,서초
9523,121900011,동작(현충원)
9524,121000302,고속터미널
9525,121000303,고속터미널
9526,121900012,일원
9527,121900013,양재(서초구청)
9528,121000304,이수
9529,121000305,총신대입구(이수)
9530,121000306,내방
9531,121000307,방배
9532,121900014,내방
9533,121000308,내방
9534,121000309,내방
9535,121000310,내방
9536,121000311,이수
9537,121000312,방배
9538,121000313,방배
